#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AADACL4	LY6G6C	9606.ENSP00000365395	9606.ENSP00000364978	0	0	0	0	0	0	0	0.187	0.187
GPR84	PLEKHS1	9606.ENSP00000450310	9606.ENSP00000358316	0	0	0	0	0	0	0	0.186	0.186
GPR84	VSIG4	9606.ENSP00000450310	9606.ENSP00000363869	0	0	0	0	0.270	0	0	0	0.270
GPR84	IL6	9606.ENSP00000450310	9606.ENSP00000385675	0	0	0	0	0.098	0	0	0.193	0.241
GPR84	RAB44	9606.ENSP00000450310	9606.ENSP00000481054	0	0	0	0	0.153	0	0	0	0.152
GPRC5A	SFN	9606.ENSP00000014914	9606.ENSP00000340989	0	0	0	0	0.155	0	0	0	0.154
GPRC5A	IL6	9606.ENSP00000014914	9606.ENSP00000385675	0	0	0	0	0.065	0	0	0.134	0.155
GPRC5A	TM4SF1	9606.ENSP00000014914	9606.ENSP00000304277	0	0	0	0	0.141	0	0	0.057	0.155
GPRC5A	OSMR	9606.ENSP00000014914	9606.ENSP00000274276	0	0	0	0	0.139	0	0	0.072	0.166
GPRC5A	MYC	9606.ENSP00000014914	9606.ENSP00000479618	0	0	0	0	0.072	0	0	0.162	0.189
GPRC5A	SOCS3	9606.ENSP00000014914	9606.ENSP00000330341	0	0	0	0	0.062	0	0	0.190	0.208
GPRC5A	MALL	9606.ENSP00000014914	9606.ENSP00000272462	0	0	0	0	0.085	0	0	0.484	0.508
GRHL3	LHX4	9606.ENSP00000288955	9606.ENSP00000263726	0	0	0	0	0	0.104	0	0.101	0.160
GRHL3	ST14	9606.ENSP00000288955	9606.ENSP00000278742	0	0	0	0	0.088	0	0	0.139	0.181
GRHL3	SFN	9606.ENSP00000288955	9606.ENSP00000340989	0	0	0	0	0.123	0	0	0.108	0.184
GRHL3	ZC3H12A	9606.ENSP00000288955	9606.ENSP00000362179	0	0	0	0	0	0	0	0.189	0.189
GRHL3	UBL4B	9606.ENSP00000288955	9606.ENSP00000334044	0	0	0	0	0	0.061	0	0.216	0.232
GRHL3	MYC	9606.ENSP00000288955	9606.ENSP00000479618	0	0	0	0	0	0.077	0	0.214	0.244
GRHL3	PIM1	9606.ENSP00000288955	9606.ENSP00000362608	0	0	0	0	0	0	0	0.316	0.315
GRHL3	RIPK4	9606.ENSP00000288955	9606.ENSP00000332454	0	0	0	0	0.098	0.058	0	0.560	0.593
HAMP	OSM	9606.ENSP00000471894	9606.ENSP00000215781	0	0	0	0	0	0	0	0.390	0.390
HAMP	SERPINE1	9606.ENSP00000471894	9606.ENSP00000223095	0	0	0	0	0	0	0	0.166	0.165
HAMP	LOX	9606.ENSP00000471894	9606.ENSP00000231004	0	0	0	0	0	0	0	0.165	0.165
HAMP	SLC11A1	9606.ENSP00000471894	9606.ENSP00000233202	0	0	0	0	0.078	0	0	0.611	0.626
HAMP	TLR2	9606.ENSP00000471894	9606.ENSP00000260010	0	0	0	0	0	0	0	0.340	0.340
HAMP	IL1B	9606.ENSP00000471894	9606.ENSP00000263341	0	0	0	0	0	0	0	0.560	0.560
HAMP	ST14	9606.ENSP00000471894	9606.ENSP00000278742	0	0	0	0	0	0	0	0.334	0.334
HAMP	SOCS1	9606.ENSP00000471894	9606.ENSP00000329418	0	0	0	0	0	0	0	0.170	0.169
HAMP	SOCS3	9606.ENSP00000471894	9606.ENSP00000330341	0	0	0	0	0	0	0	0.310	0.309
HAMP	SLC39A14	9606.ENSP00000471894	9606.ENSP00000352779	0	0	0	0	0.063	0	0	0.636	0.644
HAMP	S100A8	9606.ENSP00000471894	9606.ENSP00000357722	0	0	0	0	0	0	0	0.151	0.150
HAMP	STEAP4	9606.ENSP00000471894	9606.ENSP00000369419	0	0	0	0	0.063	0	0	0.225	0.242
HAMP	IL6	9606.ENSP00000471894	9606.ENSP00000385675	0	0	0	0	0	0	0	0.757	0.757
HAMP	SERPINA1	9606.ENSP00000471894	9606.ENSP00000416066	0	0	0	0	0.065	0	0	0.341	0.357
HAMP	VDR	9606.ENSP00000471894	9606.ENSP00000447173	0	0	0	0	0	0	0	0.269	0.269
HAMP	MYC	9606.ENSP00000471894	9606.ENSP00000479618	0	0	0	0	0	0	0	0.210	0.210
HAMP	VEGFA	9606.ENSP00000471894	9606.ENSP00000478570	0	0	0	0	0	0	0	0.315	0.315
HES2	NEUROD4	9606.ENSP00000367065	9606.ENSP00000242994	0	0	0	0	0	0.056	0	0.345	0.356
HES2	RIPPLY3	9606.ENSP00000367065	9606.ENSP00000331734	0	0	0	0	0	0	0	0.207	0.207
HES2	HES7	9606.ENSP00000367065	9606.ENSP00000446205	0	0	0	0.712	0	0	0	0.457	0.160
HES7	ZSCAN10	9606.ENSP00000446205	9606.ENSP00000252463	0	0	0	0	0.270	0.059	0	0.069	0.305
HES7	WNT3A	9606.ENSP00000446205	9606.ENSP00000284523	0	0	0	0	0	0	0	0.404	0.404
HES7	ZFP42	9606.ENSP00000446205	9606.ENSP00000317686	0	0	0	0	0	0.059	0	0.166	0.181
HLA-G	TIMP1	9606.ENSP00000412927	9606.ENSP00000218388	0	0	0	0	0	0	0	0.167	0.167
HLA-G	SERPINE1	9606.ENSP00000412927	9606.ENSP00000223095	0	0	0	0	0	0	0	0.171	0.171
HLA-G	ULBP1	9606.ENSP00000412927	9606.ENSP00000229708	0	0	0	0	0	0	0	0.403	0.403
HLA-G	LILRB3	9606.ENSP00000412927	9606.ENSP00000245620	0	0	0	0	0	0.066	0.600	0.348	0.735
HLA-G	LIF	9606.ENSP00000412927	9606.ENSP00000249075	0	0	0	0	0	0	0	0.262	0.262
HLA-G	TLR2	9606.ENSP00000412927	9606.ENSP00000260010	0	0	0	0	0.058	0	0	0.245	0.258
HLA-G	IL1B	9606.ENSP00000412927	9606.ENSP00000263341	0	0	0	0	0.065	0	0	0.391	0.406
HLA-G	ITPKC	9606.ENSP00000412927	9606.ENSP00000263370	0	0	0	0	0	0	0	0.157	0.156
HLA-G	TNFRSF8	9606.ENSP00000412927	9606.ENSP00000263932	0	0	0	0	0	0	0	0.167	0.167
HLA-G	ITGA5	9606.ENSP00000412927	9606.ENSP00000293379	0	0	0	0	0	0	0	0.231	0.230
HLA-G	PAPPA	9606.ENSP00000412927	9606.ENSP00000330658	0	0	0	0	0	0	0	0.269	0.269
HLA-G	IL1R2	9606.ENSP00000412927	9606.ENSP00000330959	0	0	0	0	0.065	0	0	0.156	0.177
HLA-G	THBD	9606.ENSP00000412927	9606.ENSP00000366307	0	0	0	0	0	0	0	0.181	0.181
HLA-G	IL2RA	9606.ENSP00000412927	9606.ENSP00000369293	0	0	0	0	0	0	0	0.157	0.156
HLA-G	IL6	9606.ENSP00000412927	9606.ENSP00000385675	0	0	0	0	0	0	0	0.465	0.465
HLA-G	MYC	9606.ENSP00000412927	9606.ENSP00000479618	0	0	0	0	0	0	0	0.173	0.173
HLA-G	PGF	9606.ENSP00000412927	9606.ENSP00000451040	0	0	0	0	0	0	0	0.365	0.365
HLA-G	VEGFA	9606.ENSP00000412927	9606.ENSP00000478570	0	0	0	0	0	0	0	0.392	0.392
IL18R1	OSM	9606.ENSP00000387211	9606.ENSP00000215781	0	0	0	0	0.088	0	0	0.112	0.155
IL18R1	SLC11A1	9606.ENSP00000387211	9606.ENSP00000233202	0	0	0	0	0	0	0	0.249	0.249
IL18R1	TLR2	9606.ENSP00000387211	9606.ENSP00000260010	0	0	0	0.556	0.076	0	0	0.322	0.196
IL18R1	IL1B	9606.ENSP00000387211	9606.ENSP00000263341	0	0	0	0	0.088	0.057	0	0.481	0.515
IL18R1	TNFRSF8	9606.ENSP00000387211	9606.ENSP00000263932	0	0	0	0	0	0	0	0.174	0.174
IL18R1	IL18RAP	9606.ENSP00000387211	9606.ENSP00000264260	0	0	0	0.686	0.526	0.800	0.900	0.975	0.992
IL18R1	NFIL3	9606.ENSP00000387211	9606.ENSP00000297689	0	0	0	0	0	0	0	0.210	0.210
IL18R1	NLRP6	9606.ENSP00000387211	9606.ENSP00000309767	0	0	0	0	0.069	0	0	0.210	0.233
IL18R1	SOCS1	9606.ENSP00000387211	9606.ENSP00000329418	0	0	0	0	0	0	0	0.238	0.238
IL18R1	SOCS3	9606.ENSP00000387211	9606.ENSP00000330341	0	0	0	0	0.065	0	0	0.255	0.273
IL18R1	IL1R2	9606.ENSP00000387211	9606.ENSP00000330959	0	0	0	0.564	0.136	0	0	0.764	0.419
IL18R1	VSIG4	9606.ENSP00000387211	9606.ENSP00000363869	0	0	0	0	0.060	0	0	0.145	0.161
IL18R1	IL2RA	9606.ENSP00000387211	9606.ENSP00000369293	0	0	0	0	0.085	0	0	0.517	0.539
IL18R1	STEAP4	9606.ENSP00000387211	9606.ENSP00000369419	0	0	0	0	0.062	0	0	0.230	0.247
IL18R1	IL6	9606.ENSP00000387211	9606.ENSP00000385675	0	0	0	0	0	0	0	0.421	0.421
IL18R1	TNFSF14	9606.ENSP00000387211	9606.ENSP00000469049	0	0	0	0	0.062	0	0	0.288	0.304
IL18RAP	OSM	9606.ENSP00000264260	9606.ENSP00000215781	0	0	0	0	0.214	0	0	0.074	0.241
IL18RAP	SLC11A1	9606.ENSP00000264260	9606.ENSP00000233202	0	0	0	0	0.104	0	0	0.227	0.277
IL18RAP	LILRB3	9606.ENSP00000264260	9606.ENSP00000245620	0	0	0	0	0.184	0	0	0	0.183
IL18RAP	TLR2	9606.ENSP00000264260	9606.ENSP00000260010	0	0	0	0	0.252	0	0	0.264	0.426
IL18RAP	IL1B	9606.ENSP00000264260	9606.ENSP00000263341	0	0	0	0	0.125	0.057	0	0.458	0.513
IL18RAP	VSTM1	9606.ENSP00000264260	9606.ENSP00000343366	0	0	0	0	0.076	0	0	0.123	0.155
IL18RAP	VDR	9606.ENSP00000264260	9606.ENSP00000447173	0	0	0	0	0	0	0	0.164	0.164
IL18RAP	RAB44	9606.ENSP00000264260	9606.ENSP00000481054	0	0	0	0	0.165	0	0	0	0.165
IL18RAP	SOCS1	9606.ENSP00000264260	9606.ENSP00000329418	0	0	0	0	0	0	0	0.167	0.167
IL18RAP	TNFSF14	9606.ENSP00000264260	9606.ENSP00000469049	0	0	0	0	0.088	0	0	0.128	0.170
IL18RAP	SOCS3	9606.ENSP00000264260	9606.ENSP00000330341	0	0	0	0	0.065	0	0	0.167	0.188
IL18RAP	SIGLEC7	9606.ENSP00000264260	9606.ENSP00000323328	0	0	0	0	0.175	0	0	0.088	0.215
IL18RAP	OSMR	9606.ENSP00000264260	9606.ENSP00000274276	0	0	0	0	0.062	0	0	0.214	0.231
IL18RAP	VSIG4	9606.ENSP00000264260	9606.ENSP00000363869	0	0	0	0	0.098	0	0	0.191	0.239
IL18RAP	NLRP6	9606.ENSP00000264260	9606.ENSP00000309767	0	0	0	0	0.152	0	0	0.150	0.248
IL18RAP	S100A9	9606.ENSP00000264260	9606.ENSP00000357727	0	0	0	0	0.301	0	0	0	0.301
IL18RAP	IL6	9606.ENSP00000264260	9606.ENSP00000385675	0	0	0	0	0	0	0	0.325	0.325
IL18RAP	IL1R2	9606.ENSP00000264260	9606.ENSP00000330959	0	0	0	0.599	0.194	0	0	0.540	0.362
IL18RAP	S100A8	9606.ENSP00000264260	9606.ENSP00000357722	0	0	0	0	0.318	0	0	0.139	0.387
IL18RAP	IL2RA	9606.ENSP00000264260	9606.ENSP00000369293	0	0	0	0	0.103	0	0	0.360	0.401
IL1B	OSM	9606.ENSP00000263341	9606.ENSP00000215781	0	0	0	0	0.361	0	0	0.910	0.940
IL1B	TIMP1	9606.ENSP00000263341	9606.ENSP00000218388	0	0	0	0	0.084	0	0	0.739	0.750
IL1B	TFPI2	9606.ENSP00000263341	9606.ENSP00000222543	0	0	0	0	0.062	0	0	0.142	0.160
IL1B	SERPINE1	9606.ENSP00000263341	9606.ENSP00000223095	0	0	0	0	0.063	0	0	0.681	0.688
IL1B	LOX	9606.ENSP00000263341	9606.ENSP00000231004	0	0	0	0	0.052	0	0	0.556	0.561
IL1B	SLC11A1	9606.ENSP00000263341	9606.ENSP00000233202	0	0	0	0	0.114	0	0	0.394	0.440
IL1B	LILRB3	9606.ENSP00000263341	9606.ENSP00000245620	0	0	0	0	0.198	0	0	0.152	0.292
IL1B	LIF	9606.ENSP00000263341	9606.ENSP00000249075	0	0	0	0	0.069	0	0.900	0.594	0.958
IL1B	PDLIM4	9606.ENSP00000263341	9606.ENSP00000253754	0	0	0	0	0	0	0	0.162	0.161
IL1B	TLR2	9606.ENSP00000263341	9606.ENSP00000260010	0	0	0	0	0.280	0	0	0.883	0.912
IL1B	THBS1	9606.ENSP00000263341	9606.ENSP00000260356	0	0	0	0	0.074	0	0	0.504	0.521
IL1B	KCNN4	9606.ENSP00000263341	9606.ENSP00000262888	0	0	0	0	0.098	0	0	0.282	0.324
IL1B	RGS16	9606.ENSP00000263341	9606.ENSP00000356529	0	0	0	0	0	0	0	0.157	0.157
IL1B	SCNN1A	9606.ENSP00000263341	9606.ENSP00000353292	0	0	0	0	0	0	0	0.158	0.158
IL1B	RIPK4	9606.ENSP00000263341	9606.ENSP00000332454	0	0	0	0	0	0.101	0	0.113	0.168
IL1B	ITPKC	9606.ENSP00000263341	9606.ENSP00000263370	0	0	0	0	0	0	0	0.181	0.181
IL1B	SLAMF8	9606.ENSP00000263341	9606.ENSP00000289707	0	0	0	0	0.185	0	0	0.057	0.198
IL1B	RRAD	9606.ENSP00000263341	9606.ENSP00000299759	0	0	0	0	0.088	0	0	0.165	0.205
IL1B	SLC39A14	9606.ENSP00000263341	9606.ENSP00000352779	0	0	0	0	0	0	0	0.206	0.206
IL1B	STEAP4	9606.ENSP00000263341	9606.ENSP00000369419	0	0	0	0	0.062	0	0	0.193	0.210
IL1B	TNFRSF10D	9606.ENSP00000263341	9606.ENSP00000310263	0	0	0	0	0.060	0	0	0.199	0.215
IL1B	SLC16A3	9606.ENSP00000263341	9606.ENSP00000463978	0	0	0	0	0.076	0	0	0.189	0.218
IL1B	SIGLEC7	9606.ENSP00000263341	9606.ENSP00000323328	0	0	0	0	0.170	0	0	0.109	0.229
IL1B	PTGIR	9606.ENSP00000263341	9606.ENSP00000291294	0	0	0	0	0.085	0	0	0.193	0.230
IL1B	OSMR	9606.ENSP00000263341	9606.ENSP00000274276	0	0	0	0	0	0	0	0.231	0.230
IL1B	SERPINH1	9606.ENSP00000263341	9606.ENSP00000434412	0	0	0	0	0	0	0	0.235	0.235
IL1B	PAPPA	9606.ENSP00000263341	9606.ENSP00000330658	0	0	0	0	0	0	0	0.241	0.241
IL1B	TGFBI	9606.ENSP00000263341	9606.ENSP00000416330	0	0	0	0	0.096	0	0	0.212	0.257
IL1B	NFIL3	9606.ENSP00000263341	9606.ENSP00000297689	0	0	0	0	0.069	0	0	0.241	0.263
IL1B	TNFRSF8	9606.ENSP00000263341	9606.ENSP00000263932	0	0	0	0	0.062	0	0	0.261	0.277
IL1B	MMP19	9606.ENSP00000263341	9606.ENSP00000313437	0	0	0	0	0.098	0.058	0	0.225	0.284
IL1B	STAB1	9606.ENSP00000263341	9606.ENSP00000312946	0	0	0	0	0.098	0	0	0.261	0.304
IL1B	VSIG4	9606.ENSP00000263341	9606.ENSP00000363869	0	0	0	0	0.137	0	0	0.232	0.308
IL1B	ITGA5	9606.ENSP00000263341	9606.ENSP00000293379	0	0	0	0	0.076	0	0	0.293	0.318
IL1B	TYMP	9606.ENSP00000263341	9606.ENSP00000379038	0	0	0	0	0.133	0	0	0.269	0.339
IL1B	PDPN	9606.ENSP00000263341	9606.ENSP00000294489	0	0	0	0	0	0	0	0.340	0.340
IL1B	TNFSF14	9606.ENSP00000263341	9606.ENSP00000469049	0	0	0	0	0.088	0	0	0.320	0.353
IL1B	TNFRSF12A	9606.ENSP00000263341	9606.ENSP00000326737	0	0	0	0	0	0	0	0.358	0.358
IL1B	ZFP36	9606.ENSP00000263341	9606.ENSP00000469647	0	0	0	0	0.105	0	0	0.408	0.447
IL1B	IL27	9606.ENSP00000263341	9606.ENSP00000349365	0	0	0	0	0.159	0	0	0.391	0.465
IL1B	WNT3A	9606.ENSP00000263341	9606.ENSP00000284523	0	0	0	0	0	0	0	0.466	0.466
IL1B	SPHK1	9606.ENSP00000263341	9606.ENSP00000313681	0	0	0	0	0.072	0	0	0.459	0.476
IL1B	PGF	9606.ENSP00000263341	9606.ENSP00000451040	0	0	0	0	0	0	0	0.506	0.506
IL1B	VDR	9606.ENSP00000263341	9606.ENSP00000447173	0	0	0	0	0.069	0	0	0.508	0.522
IL1B	PLAUR	9606.ENSP00000263341	9606.ENSP00000339328	0	0	0	0	0.288	0	0	0.394	0.550
IL1B	SERPINA1	9606.ENSP00000263341	9606.ENSP00000416066	0	0	0	0	0.109	0	0	0.518	0.552
IL1B	MYC	9606.ENSP00000263341	9606.ENSP00000479618	0	0	0	0	0.049	0.108	0	0.560	0.594
IL1B	THBD	9606.ENSP00000263341	9606.ENSP00000366307	0	0	0	0	0.153	0	0	0.556	0.607
IL1B	S100A9	9606.ENSP00000263341	9606.ENSP00000357727	0	0	0	0	0.301	0	0	0.464	0.609
IL1B	SOCS1	9606.ENSP00000263341	9606.ENSP00000329418	0	0	0	0	0.090	0	0	0.603	0.623
IL1B	IL2RA	9606.ENSP00000263341	9606.ENSP00000369293	0	0	0	0	0.096	0	0	0.616	0.638
IL1B	NLRP6	9606.ENSP00000263341	9606.ENSP00000309767	0	0	0	0	0	0	0	0.651	0.651
IL1B	ZC3H12A	9606.ENSP00000263341	9606.ENSP00000362179	0	0	0	0	0.253	0.270	0	0.451	0.674
IL1B	S100A8	9606.ENSP00000263341	9606.ENSP00000357722	0	0	0	0	0.308	0	0	0.560	0.682
IL1B	SOCS3	9606.ENSP00000263341	9606.ENSP00000330341	0	0	0	0	0.213	0	0	0.665	0.725
IL1B	VEGFA	9606.ENSP00000263341	9606.ENSP00000478570	0	0	0	0	0	0	0	0.857	0.857
IL1B	IL6	9606.ENSP00000263341	9606.ENSP00000385675	0	0	0	0	0.427	0	0.900	0.953	0.997
IL1B	IL1R2	9606.ENSP00000263341	9606.ENSP00000330959	0	0	0	0	0.197	0.837	0.900	0.988	0.999
IL1R2	OSM	9606.ENSP00000330959	9606.ENSP00000215781	0	0	0	0	0.167	0	0	0.096	0.214
IL1R2	TIMP1	9606.ENSP00000330959	9606.ENSP00000218388	0	0	0	0	0.064	0	0	0.217	0.235
IL1R2	SERPINE1	9606.ENSP00000330959	9606.ENSP00000223095	0	0	0	0	0.063	0	0	0.195	0.213
IL1R2	SLC11A1	9606.ENSP00000330959	9606.ENSP00000233202	0	0	0	0	0.089	0	0	0.152	0.195
IL1R2	LILRB3	9606.ENSP00000330959	9606.ENSP00000245620	0	0	0	0	0.184	0	0	0.081	0.218
IL1R2	LIF	9606.ENSP00000330959	9606.ENSP00000249075	0	0	0	0	0	0	0	0.381	0.381
IL1R2	TLR2	9606.ENSP00000330959	9606.ENSP00000260010	0	0	0	0	0.156	0	0	0.373	0.448
IL1R2	THBS1	9606.ENSP00000330959	9606.ENSP00000260356	0	0	0	0	0	0	0	0.159	0.158
IL1R2	TNFRSF8	9606.ENSP00000330959	9606.ENSP00000263932	0	0	0	0	0.069	0	0	0.138	0.164
IL1R2	SECTM1	9606.ENSP00000330959	9606.ENSP00000269389	0	0	0	0	0.152	0	0	0	0.151
IL1R2	OSMR	9606.ENSP00000330959	9606.ENSP00000274276	0	0	0	0	0.062	0	0	0.188	0.205
IL1R2	NFIL3	9606.ENSP00000330959	9606.ENSP00000297689	0	0	0	0	0.083	0	0	0.174	0.210
IL1R2	RRAD	9606.ENSP00000330959	9606.ENSP00000299759	0	0	0	0	0	0	0	0.172	0.172
IL1R2	STAB1	9606.ENSP00000330959	9606.ENSP00000312946	0	0	0	0	0.088	0	0	0.112	0.155
IL1R2	MMP19	9606.ENSP00000330959	9606.ENSP00000313437	0	0	0	0	0.065	0	0	0.134	0.155
IL1R2	SIGLEC7	9606.ENSP00000330959	9606.ENSP00000323328	0	0	0	0	0.184	0	0	0.086	0.222
IL1R2	SOCS1	9606.ENSP00000330959	9606.ENSP00000329418	0	0	0	0	0.061	0	0	0.188	0.205
IL1R2	SOCS3	9606.ENSP00000330959	9606.ENSP00000330341	0	0	0	0	0.096	0	0	0.413	0.447
IL1R2	ZFP36	9606.ENSP00000330959	9606.ENSP00000469647	0	0	0	0	0.088	0	0	0.109	0.153
IL1R2	IL27	9606.ENSP00000330959	9606.ENSP00000349365	0	0	0	0	0.139	0	0	0.067	0.162
IL1R2	ZC3H12A	9606.ENSP00000330959	9606.ENSP00000362179	0	0	0	0	0.097	0	0	0.119	0.170
IL1R2	VSIG4	9606.ENSP00000330959	9606.ENSP00000363869	0	0	0	0	0.102	0	0	0.119	0.175
IL1R2	THBD	9606.ENSP00000330959	9606.ENSP00000366307	0	0	0	0	0.098	0	0	0.131	0.183
IL1R2	KCNJ15	9606.ENSP00000330959	9606.ENSP00000331698	0	0	0	0	0.100	0	0	0.146	0.199
IL1R2	SERPINA1	9606.ENSP00000330959	9606.ENSP00000416066	0	0	0	0	0.159	0	0	0.096	0.207
IL1R2	PLAUR	9606.ENSP00000330959	9606.ENSP00000339328	0	0	0	0	0.085	0	0	0.181	0.219
IL1R2	VEGFA	9606.ENSP00000330959	9606.ENSP00000478570	0	0	0	0	0.065	0	0	0.211	0.230
IL1R2	TNFSF14	9606.ENSP00000330959	9606.ENSP00000469049	0	0	0	0	0.091	0	0	0.222	0.263
IL1R2	S100A9	9606.ENSP00000330959	9606.ENSP00000357727	0	0	0	0	0.345	0	0	0.048	0.350
IL1R2	S100A8	9606.ENSP00000330959	9606.ENSP00000357722	0	0	0	0	0.320	0	0	0.158	0.403
IL1R2	IL2RA	9606.ENSP00000330959	9606.ENSP00000369293	0	0	0	0	0.069	0	0	0.408	0.425
IL1R2	IL6	9606.ENSP00000330959	9606.ENSP00000385675	0	0	0	0	0.085	0	0	0.523	0.545
IL27	OSM	9606.ENSP00000349365	9606.ENSP00000215781	0	0	0	0	0.175	0	0	0.269	0.371
IL27	LILRB3	9606.ENSP00000349365	9606.ENSP00000245620	0	0	0	0	0.185	0	0	0	0.185
IL27	LIF	9606.ENSP00000349365	9606.ENSP00000249075	0	0	0	0	0	0	0	0.208	0.208
IL27	TLR2	9606.ENSP00000349365	9606.ENSP00000260010	0	0	0	0	0.126	0	0	0.294	0.356
IL27	OSMR	9606.ENSP00000349365	9606.ENSP00000274276	0	0	0	0	0	0	0	0.191	0.191
IL27	STAB1	9606.ENSP00000349365	9606.ENSP00000312946	0	0	0	0	0.088	0	0	0.309	0.342
IL27	SIGLEC7	9606.ENSP00000349365	9606.ENSP00000323328	0	0	0	0	0.212	0	0	0	0.212
IL27	SOCS3	9606.ENSP00000349365	9606.ENSP00000330341	0	0	0	0	0.076	0	0	0.351	0.374
IL27	PLAUR	9606.ENSP00000349365	9606.ENSP00000339328	0	0	0	0	0.065	0	0	0.157	0.178
IL27	S100A8	9606.ENSP00000349365	9606.ENSP00000357722	0	0	0	0	0.152	0	0	0	0.151
IL27	IL2RA	9606.ENSP00000349365	9606.ENSP00000369293	0	0	0	0	0.088	0	0	0.125	0.168
IL27	S100A9	9606.ENSP00000349365	9606.ENSP00000357727	0	0	0	0	0.175	0	0	0	0.175
IL27	TNFSF14	9606.ENSP00000349365	9606.ENSP00000469049	0	0	0	0	0.070	0	0	0.195	0.219
IL27	IL6	9606.ENSP00000349365	9606.ENSP00000385675	0	0	0	0	0.085	0	0	0.522	0.544
IL2RA	OSM	9606.ENSP00000369293	9606.ENSP00000215781	0	0	0	0	0.135	0	0.600	0.134	0.674
IL2RA	TIMP1	9606.ENSP00000369293	9606.ENSP00000218388	0	0	0	0	0	0	0	0.177	0.177
IL2RA	SLC11A1	9606.ENSP00000369293	9606.ENSP00000233202	0	0	0	0	0.076	0	0	0.180	0.209
IL2RA	LIF	9606.ENSP00000369293	9606.ENSP00000249075	0	0	0	0	0	0	0.600	0.150	0.645
IL2RA	PDLIM4	9606.ENSP00000369293	9606.ENSP00000253754	0	0	0	0	0	0	0	0.169	0.169
IL2RA	TLR2	9606.ENSP00000369293	9606.ENSP00000260010	0	0	0	0	0.088	0	0	0.378	0.409
IL2RA	TNFRSF8	9606.ENSP00000369293	9606.ENSP00000263932	0	0	0	0	0.062	0	0	0.459	0.470
IL2RA	NFIL3	9606.ENSP00000369293	9606.ENSP00000297689	0	0	0	0	0	0	0	0.272	0.272
IL2RA	SOCS1	9606.ENSP00000369293	9606.ENSP00000329418	0	0	0	0	0	0	0.900	0.401	0.937
IL2RA	SOCS3	9606.ENSP00000369293	9606.ENSP00000330341	0	0	0	0	0.062	0	0.900	0.323	0.930
IL2RA	TNFSF14	9606.ENSP00000369293	9606.ENSP00000469049	0	0	0	0	0.089	0	0	0.242	0.279
IL2RA	MYC	9606.ENSP00000369293	9606.ENSP00000479618	0	0	0	0	0	0	0	0.387	0.386
IL2RA	VEGFA	9606.ENSP00000369293	9606.ENSP00000478570	0	0	0	0	0	0	0	0.406	0.406
IL2RA	IL6	9606.ENSP00000369293	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.680	0.866
IL6	OSM	9606.ENSP00000385675	9606.ENSP00000215781	0	0	0	0	0.097	0.270	0.900	0.760	0.982
IL6	TIMP1	9606.ENSP00000385675	9606.ENSP00000218388	0	0	0	0	0.100	0	0.900	0.740	0.974
IL6	TFPI2	9606.ENSP00000385675	9606.ENSP00000222543	0	0	0	0	0.149	0	0	0.201	0.291
IL6	SERPINE1	9606.ENSP00000385675	9606.ENSP00000223095	0	0	0	0	0.160	0	0	0.803	0.827
IL6	ULBP1	9606.ENSP00000385675	9606.ENSP00000229708	0	0	0	0	0	0	0	0.181	0.181
IL6	LOX	9606.ENSP00000385675	9606.ENSP00000231004	0	0	0	0	0.088	0	0	0.601	0.620
IL6	SLC11A1	9606.ENSP00000385675	9606.ENSP00000233202	0	0	0	0	0	0	0	0.370	0.370
IL6	LILRB3	9606.ENSP00000385675	9606.ENSP00000245620	0	0	0	0	0	0	0	0.208	0.208
IL6	LIF	9606.ENSP00000385675	9606.ENSP00000249075	0	0	0	0	0.178	0	0.900	0.761	0.978
IL6	PDLIM4	9606.ENSP00000385675	9606.ENSP00000253754	0	0	0	0	0.071	0	0	0.151	0.177
IL6	TLR2	9606.ENSP00000385675	9606.ENSP00000260010	0	0	0	0	0.065	0	0	0.883	0.885
IL6	THBS1	9606.ENSP00000385675	9606.ENSP00000260356	0	0	0	0	0.139	0	0	0.548	0.594
IL6	KCNN4	9606.ENSP00000385675	9606.ENSP00000262888	0	0	0	0	0.065	0	0	0.264	0.282
IL6	ITPKC	9606.ENSP00000385675	9606.ENSP00000263370	0	0	0	0	0.063	0	0	0.143	0.162
IL6	TNFRSF8	9606.ENSP00000385675	9606.ENSP00000263932	0	0	0	0	0	0	0	0.457	0.457
IL6	STC2	9606.ENSP00000385675	9606.ENSP00000265087	0	0	0	0	0	0	0	0.151	0.150
IL6	OSMR	9606.ENSP00000385675	9606.ENSP00000274276	0	0	0	0	0.096	0	0.600	0.526	0.813
IL6	ST14	9606.ENSP00000385675	9606.ENSP00000278742	0	0	0	0	0	0	0	0.193	0.193
IL6	WNT3A	9606.ENSP00000385675	9606.ENSP00000284523	0	0	0	0	0	0	0	0.464	0.464
IL6	PTGIR	9606.ENSP00000385675	9606.ENSP00000291294	0	0	0	0	0.062	0	0	0.174	0.192
IL6	ITGA5	9606.ENSP00000385675	9606.ENSP00000293379	0	0	0	0	0.114	0	0	0.340	0.390
IL6	PDPN	9606.ENSP00000385675	9606.ENSP00000294489	0	0	0	0	0.062	0	0	0.416	0.428
